,CODE,sector,Code_Sector,Azimut,Longitude,Latitude,Hauteur,TILT_E 2G,TILT_E 3G
1215,2073,3,2073_3,220,-6.27591667,13.43313889,22.77,2,4
1216,2074,1,2074_1,30,-6.28719445,13.42780556,17.75,2,4
1217,2074,2,2074_2,110,-6.28719445,13.42780556,17.75,2,2
1218,2074,3,2074_3,250,-6.28719445,13.42780556,17.75,2,0
1219,2075,1,2075_1,50,-5.52622223,13.20769445,62.400002,2,0
1220,2075,2,2075_2,155,-5.52622223,13.20769445,62.400002,2,0
1221,2075,3,2075_3,260,-5.52622223,13.20769445,62.400002,2,0
1222,2076,1,2076_1,55,-6.19844445,13.47694445,62.400002,2,2
1223,2076,2,2076_2,225,-6.19844445,13.47694445,62.400002,2,0
1224,2076,3,2076_3,310,-6.19844445,13.47694445,62.400002,2,0
1225,2077,1,2077_1,0,-6.25255556,13.44002778,33.400002,2,3
1226,2077,2,2077_2,180,-6.25255556,13.44002778,33.400002,2,4
1227,2077,3,2077_3,240,-6.25255556,13.44002778,33.400002,2,4
1228,2079,1,2079_1,45,-6.26465,13.43207,21,2,3
1229,2079,2,2079_2,200,-6.26465,13.43207,21,2,4
1230,2079,3,2079_3,320,-6.26465,13.43207,21,2,4
1231,2080,1,2080_1,0,-6.25955556,13.43963889,27.4,2,4
1232,2080,2,2080_2,130,-6.25955556,13.43963889,27.4,2,4
1233,2080,3,2080_3,230,-6.25955556,13.43963889,27.4,2,4
1234,2081,1,2081_1,30,-5.91411112,14.26705556,42.400002,2,2
1235,2081,2,2081_2,170,-5.91411112,14.26705556,42.400002,2,2
1236,2081,3,2081_3,270,-5.91411112,14.26705556,42.400002,2,2
1237,2082,1,2082_1,100,-5.36047223,13.18066667,72.400002,2,0
1238,2082,2,2082_2,245,-5.36047223,13.18066667,72.400002,2,0
1239,2082,3,2082_3,350,-5.36047223,13.18066667,72.400002,2,0
1240,2083,1,2083_1,30,-6.506,13.38075,57.400002,2,8
1241,2083,2,2083_2,100,-6.506,13.38075,57.400002,2,0
1242,2083,3,2083_3,300,-6.506,13.38075,57.400002,2,0
1243,2084,1,2084_1,20,-6.10827778,13.58341667,57.400002,2,0
1244,2084,2,2084_2,100,-6.10827778,13.58341667,57.400002,2,0
1245,2084,3,2084_3,200,-6.10827778,13.58341667,57.400002,2,0
1246,2085,1,2085_1,0,-5.90116667,13.13211112,72.400002,2,0
1247,2085,2,2085_2,120,-5.90116667,13.13211112,72.400002,2,0
1248,2085,3,2085_3,270,-5.90116667,13.13211112,72.400002,2,0
1249,2086,1,2086_1,40,-5.82630556,13.42917223,21,2,4
1250,2086,2,2086_2,170,-5.82630556,13.42917223,21,2,4
1251,2086,3,2086_3,320,-5.82630556,13.42917223,21,2,4
1252,2087,1,2087_1,0,-6.06552778,14.25077778,42.400002,2,3
1253,2087,2,2087_2,110,-6.06552778,14.25077778,42.400002,2,2
1254,2087,3,2087_3,240,-6.06552778,14.25077778,42.400002,2,2
1255,2088,1,2088_1,80,-5.464295,13.725567,57.400002,2,0
1256,2088,2,2088_2,200,-5.464295,13.725567,57.400002,2,0
1257,2088,3,2088_3,320,-5.464295,13.725567,57.400002,2,0
1258,2089,1,2089_1,50,-4.28850001,13.23236112,71.400002,2,0
1259,2089,2,2089_2,210,-4.28850001,13.23236112,71.400002,2,0
1260,2089,3,2089_3,300,-4.28850001,13.23236112,71.400002,2,0
1261,2090,1,2090_1,60,-5.015452,13.26867,72.400002,2,0
1262,2090,2,2090_2,160,-5.015452,13.26867,72.400002,2,0
1263,2090,3,2090_3,260,-5.015452,13.26867,72.400002,2,0
1264,2092,1,2092_1,65,-6.99627778,13.09219445,72.400002,2,0
1265,2092,2,2092_2,185,-6.99627778,13.09219445,72.400002,2,0
1266,2092,3,2092_3,305,-6.99627778,13.09219445,72.400002,2,0
1267,2093,1,2093_1,140,-6.31227778,13.49383334,57.400002,2,0
1268,2093,2,2093_2,240,-6.31227778,13.49383334,57.400002,2,0
1269,2093,3,2093_3,345,-6.31227778,13.49383334,57.400002,2,0
1270,2094,1,2094_1,120,-5.90341667,13.20516667,57.400002,2,0
1271,2094,2,2094_2,220,-5.90341667,13.20516667,57.400002,2,0
1272,2094,3,2094_3,320,-5.90341667,13.20516667,57.400002,2,0
1273,2095,1,2095_1,30,-4.98166667,12.74341667,72.400002,2,0
1274,2095,2,2095_2,210,-4.98166667,12.74341667,72.400002,2,0
1275,2095,3,2095_3,310,-4.98166667,12.74341667,72.400002,2,0
1276,2097,1,2097_1,110,-6.16183334,13.36994445,21,2,4
1277,2097,2,2097_2,210,-6.16183334,13.36994445,21,2,4
1278,2097,3,2097_3,320,-6.16183334,13.36994445,21,2,4
1279,2098,1,2098_1,60,-5.12255556,13.13380556,57.400002,2,0
1280,2098,2,2098_2,160,-5.12255556,13.13380556,57.400002,2,0
1281,2098,3,2098_3,250,-5.12255556,13.13380556,57.400002,2,0
1282,2099,1,2099_1,55,-6.34580556,13.39650001,62.400002,2,2
1283,2099,2,2099_2,210,-6.34580556,13.39650001,62.400002,2,0
1284,2099,3,2099_3,290,-6.34580556,13.39650001,62.400002,2,0
1285,2100,1,2100_1,0,-5.47536112,13.00819445,72.400002,2,0
1286,2100,2,2100_2,80,-5.47536112,13.00819445,72.400002,2,0
1287,2100,3,2100_3,220,-5.47536112,13.00819445,72.400002,2,0
1288,2101,1,2101_1,20,-4.66622223,13.28138889,80,2,0
1289,2101,2,2101_2,100,-4.66622223,13.28138889,80,2,9
1290,2101,3,2101_3,220,-4.66622223,13.28138889,80,2,9
1291,2102,1,2102_1,60,-6.279969,13.383009,62.400002,2,0
1292,2102,2,2102_2,180,-6.279969,13.383009,62.400002,2,0
1293,2102,3,2102_3,300,-6.279969,13.383009,62.400002,2,0
1294,2103,1,2103_1,60,-6.07008334,13.67986112,42.400002,2,2
1295,2103,2,2103_2,160,-6.07008334,13.67986112,42.400002,2,2
1296,2103,3,2103_3,280,-6.07008334,13.67986112,42.400002,2,2
1297,2104,1,2104_1,0,-6.05288889,14.20408334,42.400002,2,2
1298,2104,2,2104_2,180,-6.05288889,14.20408334,42.400002,2,2
1299,2104,3,2104_3,270,-6.05288889,14.20408334,42.400002,2,2
1300,2105,1,2105_1,70,-6.84886112,12.88288889,72.400002,2,0
1301,2105,2,2105_2,150,-6.84886112,12.88288889,72.400002,2,0
1302,2105,3,2105_3,230,-6.84886112,12.88288889,72.400002,2,0
1303,2106,1,2106_1,50,-6.32402778,13.41136112,42.400002,2,3
1304,2106,2,2106_2,165,-6.32402778,13.41136112,42.400002,2,4
1305,2106,3,2106_3,260,-6.32402778,13.41136112,42.400002,2,4
1306,2107,1,2107_1,0,-5.20994,13.036889,72.400002,2,0
1307,2107,2,2107_2,140,-5.20994,13.036889,72.400002,2,0
1308,2107,3,2107_3,220,-5.20994,13.036889,72.400002,2,0
1309,2108,1,2108_1,110,-6.29697223,13.42136112,33.400002,2,2
1310,2108,2,2108_2,245,-6.29697223,13.42136112,33.400002,2,3
1311,2108,3,2108_3,340,-6.29697223,13.42136112,33.400002,2,3
1312,2109,1,2109_1,90,-6.27316667,13.41833334,33.400002,2,3
1313,2109,2,2109_2,220,-6.27316667,13.41833334,33.400002,2,4
1314,2109,3,2109_3,300,-6.27316667,13.41833334,33.400002,2,4
1315,2110,1,2110_1,70,-6.24155556,13.41997223,42.400002,2,2
1316,2110,2,2110_2,190,-6.24155556,13.41997223,42.400002,2,0
1317,2110,3,2110_3,310,-6.24155556,13.41997223,42.400002,2,3
1318,2111,1,2111_1,20,-6.22816667,13.43983334,33.400002,2,2
1319,2111,2,2111_2,130,-6.22816667,13.43983334,33.400002,2,3
1320,2111,3,2111_3,240,-6.22816667,13.43983334,33.400002,2,3
1321,2112,1,2112_1,0,-6.20877778,13.43080556,33.400002,2,2
1322,2112,2,2112_2,50,-6.20877778,13.43080556,33.400002,2,3
1323,2112,3,2112_3,220,-6.20877778,13.43080556,33.400002,2,6
1324,2113,1,2113_1,65,-6.22866667,13.40822223,42.400002,2,3
1325,2113,2,2113_2,215,-6.22866667,13.40822223,42.400002,2,4
1326,2113,3,2113_3,320,-6.22866667,13.40822223,42.400002,2,4
1327,2114,1,2114_1,60,-5.83844445,13.67788889,72.400002,2,2
1328,2114,2,2114_2,230,-5.83844445,13.67788889,72.400002,2,2
1329,2114,3,2114_3,310,-5.83844445,13.67788889,72.400002,2,2
1330,2115,1,2115_1,20,-4.15250001,13.49669445,72.400002,2,0
1331,2115,2,2115_2,140,-4.15250001,13.49669445,72.400002,2,0
1332,2115,3,2115_3,260,-4.15250001,13.49669445,72.400002,2,0
1333,2116,1,2116_1,20,-4.88897223,13.29847223,33.400002,2,3
1334,2116,2,2116_2,140,-4.88897223,13.29847223,33.400002,2,3
1335,2116,3,2116_3,260,-4.88897223,13.29847223,33.400002,2,3
1336,2117,1,2117_1,50,-4.88486112,13.26527778,42.400002,2,3
1337,2117,2,2117_2,170,-4.88486112,13.26527778,42.400002,2,3
1338,2117,3,2117_3,300,-4.88486112,13.26527778,42.400002,2,3
1339,2118,1,2118_1,80,-4.93827778,13.27980556,42.400002,2,3
1340,2118,2,2118_2,190,-4.93827778,13.27980556,42.400002,2,3
1341,2118,3,2118_3,310,-4.93827778,13.27980556,42.400002,2,3
1342,2119,1,2119_1,110,-6.07422223,13.65566667,62.400002,2,3
1343,2119,2,2119_2,220,-6.07422223,13.65566667,62.400002,2,3
1344,2119,3,2119_3,345,-6.07422223,13.65566667,62.400002,2,3
1345,2120,1,2120_1,70,-6.06436112,13.70280556,42.400002,2,3
1346,2120,2,2120_2,180,-6.06436112,13.70280556,42.400002,2,3
1347,2120,3,2120_3,320,-6.06436112,13.70280556,42.400002,2,3
1348,2121,1,2121_1,20,-4.90763889,13.29552778,33.400002,2,2
1349,2121,2,2121_2,140,-4.90763889,13.29552778,33.400002,2,2
1350,2121,3,2121_3,260,-4.90763889,13.29552778,33.400002,2,2
1351,2122,1,2122_1,50,-4.91019445,13.282,33.400002,2,3
1352,2122,2,2122_2,160,-4.91019445,13.282,33.400002,2,3
1353,2122,3,2122_3,260,-4.91019445,13.282,33.400002,2,3
1354,2123,1,2123_1,70,-6.2949166,13.4348611,33.400002,2,3
1355,2123,2,2123_2,170,-6.2949166,13.4348611,33.400002,2,2
1356,2123,3,2123_3,250,-6.2949166,13.4348611,33.400002,2,2
1357,2124,1,2124_1,100,-6.289278,13.412667,33.400002,2,2
1358,2124,2,2124_2,250,-6.289278,13.412667,33.400002,2,2
1359,2124,3,2124_3,345,-6.289278,13.412667,33.400002,2,2
1360,2125,1,2125_1,110,-6.2445555,13.4454166,33.400002,2,3
1361,2125,2,2125_2,220,-6.2445555,13.4454166,33.400002,2,2
1362,2125,3,2125_3,310,-6.2445555,13.4454166,33.400002,2,2
1363,2126,1,2126_1,100,-6.1963055,13.4320833,42.400002,2,3
1364,2126,2,2126_2,200,-6.1963055,13.4320833,42.400002,2,2
1365,2126,3,2126_3,340,-6.1963055,13.4320833,42.400002,2,2
1366,2127,1,2127_1,60,-6.1848333,13.4016111,42.400002,2,2
1367,2127,2,2127_2,210,-6.1848333,13.4016111,42.400002,2,2
1368,2127,3,2127_3,310,-6.1848333,13.4016111,42.400002,2,2
1369,2128,1,2128_1,50,-4.92330556,12.835,72.400002,2,3
1370,2128,2,2128_2,150,-4.92330556,12.835,72.400002,2,2
1371,2128,3,2128_3,250,-4.92330556,12.835,72.400002,2,2
1372,2130,1,2130_1,80,-5.18813889,13.33258334,72.400002,2,2
1373,2130,2,2130_2,240,-5.18813889,13.33258334,72.400002,2,2
1374,2130,3,2130_3,350,-5.18813889,13.33258334,72.400002,2,2
1375,2131,1,2131_1,10,-6.79741667,13.20688889,57.400002,2,0
1376,2131,2,2131_2,90,-6.79741667,13.20688889,57.400002,2,0
1377,2131,3,2131_3,190,-6.79741667,13.20688889,57.400002,2,0
1378,2132,1,2132_1,90,-6.13050001,13.73827778,57.400002,2,0
1379,2132,2,2132_2,220,-6.13050001,13.73827778,57.400002,2,0
1380,2132,3,2132_3,310,-6.13050001,13.73827778,57.400002,2,0
1381,2133,1,2133_1,140,-5.75738612,12.96210834,42.400002,2,2
1382,2133,2,2133_2,240,-5.75738612,12.96210834,42.400002,2,2
1383,2133,3,2133_3,345,-5.75738612,12.96210834,42.400002,2,2
1384,2134,1,2134_1,40,-5.756543,12.943109,33.400002,2,3
1385,2134,2,2134_2,140,-5.756543,12.943109,33.400002,2,2
1386,2134,3,2134_3,330,-5.756543,12.943109,33.400002,2,2
1387,2135,1,2135_1,40,-4.89483334,13.30533334,33.400002,2,3
1388,2135,2,2135_2,180,-4.89483334,13.30533334,33.400002,2,3
1389,2135,3,2135_3,290,-4.89483334,13.30533334,33.400002,2,3
1390,2136,1,2136_1,50,-6.3151111,13.4229722,33.400002,2,4
1391,2136,2,2136_2,120,-6.3151111,13.4229722,33.400002,2,4
1392,2136,3,2136_3,220,-6.3151111,13.4229722,33.400002,2,4
1393,2138,1,2138_1,115,-6.627893,13.319778,72.400002,2,0
1394,2138,2,2138_2,185,-6.627893,13.319778,72.400002,2,0
1395,2138,3,2138_3,270,-6.627893,13.319778,72.400002,2,0
1396,2139,1,2139_1,35,-4.898099,12.925821,72.400002,2,0
1397,2139,2,2139_2,175,-4.898099,12.925821,72.400002,2,0
1398,2139,3,2139_3,315,-4.898099,12.925821,72.400002,2,0
1399,2140,1,2140_1,75,-4.66715278,13.13509167,72.400002,2,2
1400,2140,2,2140_2,220,-4.66715278,13.13509167,72.400002,2,2
1401,2140,3,2140_3,320,-4.66715278,13.13509167,72.400002,2,2
1402,2146,1,2146_1,65,-5.796953,13.05308,72.400002,2,0
1403,2146,2,2146_2,160,-5.796953,13.05308,72.400002,2,0
1404,2146,3,2146_3,330,-5.796953,13.05308,72.400002,2,0
1405,2147,1,2147_1,125,-6.06391667,13.33338612,72.400002,2,4
1406,2147,2,2147_2,230,-6.06391667,13.33338612,72.400002,2,4
1407,2147,3,2147_3,300,-6.06391667,13.33338612,72.400002,2,4
1408,2148,1,2148_1,90,-4.726833,13.371028,72.400002,2,0
1409,2148,2,2148_2,195,-4.726833,13.371028,72.400002,2,0
1410,2148,3,2148_3,290,-4.726833,13.371028,72.400002,2,0
1411,2149,1,2149_1,60,-6.62349445,13.10281389,72.400002,2,0
1412,2149,2,2149_2,200,-6.62349445,13.10281389,72.400002,2,0
1413,2149,3,2149_3,315,-6.62349445,13.10281389,72.400002,2,0
1414,2151,1,2151_1,20,-6.65774801,12.8327246,72.400002,2,0
1415,2151,2,2151_2,145,-6.65774801,12.8327246,72.400002,2,0
1416,2151,3,2151_3,255,-6.65774801,12.8327246,72.400002,2,0
1417,2152,1,2152_1,40,-4.84794302,12.70135736,72.400002,2,0
1418,2152,2,2152_2,150,-4.84794302,12.70135736,72.400002,2,0
1419,2152,3,2152_3,340,-4.84794302,12.70135736,72.400002,2,0
1420,2153,1,2153_1,70,-6.21171809,13.08430878,72.400002,2,0
1421,2153,2,2153_2,270,-6.21171809,13.08430878,72.400002,2,0
1422,2153,3,2153_3,340,-6.21171809,13.08430878,72.400002,2,0
1423,2154,1,2154_1,85,-5.6458889,12.9508333,72.400002,2,0
1424,2154,2,2154_2,160,-5.6458889,12.9508333,72.400002,2,0
1425,2154,3,2154_3,280,-5.6458889,12.9508333,72.400002,2,0
1426,2155,1,2155_1,40,-5.363,13.0197222,72.400002,2,0
1427,2155,2,2155_2,110,-5.363,13.0197222,72.400002,2,0
1428,2155,3,2155_3,255,-5.363,13.0197222,72.400002,2,0
1429,2156,1,2156_1,80,-5.1914722,13.1126389,72.400002,2,0
1430,2156,2,2156_2,165,-5.1914722,13.1126389,72.400002,2,0
1431,2156,3,2156_3,260,-5.1914722,13.1126389,72.400002,2,0
1432,2157,1,2157_1,10,-6.00047223,14.64247223,42.400002,2,4
1433,2157,2,2157_2,185,-6.00047223,14.64247223,42.400002,2,0
1434,2157,3,2157_3,285,-6.00047223,14.64247223,42.400002,2,4
1435,2158,1,2158_1,0,-5.98498,14.237475,42.400002,2,6
1436,2158,2,2158_2,110,-5.98498,14.237475,42.400002,2,4
1437,2158,3,2158_3,210,-5.98498,14.237475,42.400002,2,4
1438,2159,1,2159_1,20,-6.09028889,13.87071667,33.4,4,4
1439,2159,2,2159_2,120,-6.09028889,13.87071667,33.4,4,4
1440,2159,3,2159_3,280,-6.09028889,13.87071667,33.4,4,4
1441,2160,1,2160_1,0,-6.06382223,14.04353334,33.4,3,3
1442,2160,2,2160_2,70,-6.06382223,14.04353334,33.4,3,3
1443,2160,3,2160_3,175,-6.06382223,14.04353334,33.4,3,3
1444,2162,1,2162_1,40,-5.36275,13.9611111,33.400002,2,6
1445,2162,2,2162_2,170,-5.36275,13.9611111,33.400002,2,4
1446,2162,3,2162_3,280,-5.36275,13.9611111,33.400002,2,4
1447,2165,1,2165_1,140,-6.831028,13.077444,42.4,4,4
1448,2165,2,2165_2,240,-6.831028,13.077444,42.4,4,4
1449,2165,3,2165_3,330,-6.831028,13.077444,42.4,4,4
1450,2166,1,2166_1,20,-4.82106945,12.84145,72.400002,2,2
1451,2166,2,2166_2,120,-4.82106945,12.84145,72.400002,2,2
1452,2166,3,2166_3,260,-4.82106945,12.84145,72.400002,2,2
1453,2170,1,2170_1,0,-5.74433334,13.64963889,72.4,2,2
1454,2170,2,2170_2,115,-5.74433334,13.64963889,72.4,2,2
1455,2170,3,2170_3,225,-5.74433334,13.64963889,72.4,2,2
1456,2172,1,2172_1,90,-6.878631,13.320564,42.400002,2,2
1457,2172,2,2172_2,180,-6.878631,13.320564,42.400002,2,2
1458,2172,3,2172_3,355,-6.878631,13.320564,42.400002,2,2
1459,2173,1,2173_1,60,-6.68365278,13.20898889,72.400002,2,2
1460,2173,2,2173_2,225,-6.68365278,13.20898889,72.400002,2,2
1461,2173,3,2173_3,305,-6.68365278,13.20898889,72.400002,2,2
1462,2174,1,2174_1,100,-6.96325556,12.96229723,57.4,2,2
1463,2174,2,2174_2,210,-6.96325556,12.96229723,57.400002,2,2
1464,2174,3,2174_3,310,-6.96325556,12.96229723,57.400002,2,2
1465,2175,1,2175_1,45,-6.15658,12.6776667,72.4,2,2
1466,2175,2,2175_2,115,-6.15658,12.6776667,72.4,3,3
1467,2175,3,2175_3,250,-6.15658,12.6776667,72.4,2,2
1468,2176,1,2176_1,35,-6.1805278,13.179722,72.4,2,2
1469,2176,2,2176_2,140,-6.1805278,13.179722,72.4,2,2
1470,2176,3,2176_3,305,-6.1805278,13.179722,72.4,2,2
1471,2177,1,2177_1,85,-6.31119,12.6798,72.4,2,2
1472,2177,2,2177_2,245,-6.31119,12.6798,72.4,2,2
1473,2177,3,2177_3,350,-6.31119,12.6798,72.4,2,2
1474,2178,1,2178_1,80,-6.2790278,13.306277,72.4,2,2
1475,2178,2,2178_2,220,-6.2790278,13.306277,72.4,2,2
1476,2178,3,2178_3,335,-6.2790278,13.306277,72.4,2,2
1477,2179,1,2179_1,35,-6.12625,12.830277,72.4,2,2
1478,2179,2,2179_2,135,-6.12625,12.830277,72.4,2,2
1479,2179,3,2179_3,300,-6.12625,12.830277,72.4,2,2
1480,2180,1,2180_1,120,-5.29233,12.98,72.4,2,0
1481,2180,2,2180_2,220,-5.29233,12.98,72.4,2,0
1482,2180,3,2180_3,340,-5.29233,12.98,72.4,2,0
1483,2181,1,2181_1,90,-4.8910556,13.147388,72.4,2,2
1484,2181,2,2181_2,205,-4.8910556,13.147388,72.4,2,2
1485,2181,3,2181_3,325,-4.8910556,13.147388,72.4,2,2
1486,2182,1,2182_1,90,-5.99116667,12.8503889,72.4,2,2
1487,2182,2,2182_2,230,-5.99116667,12.8503889,72.4,2,2
1488,2182,3,2182_3,350,-5.99116667,12.8503889,72.4,0,0
1489,2183,1,2183_1,50,-6.34177,12.6142,72.4,2,2
1490,2183,2,2183_2,120,-6.34177,12.6142,72.4,2,2
1491,2183,3,2183_3,300,-6.34177,12.6142,72.4,2,2
1492,2184,1,2184_1,100,-5.4585,13.1601,72.4,2,0
1493,2184,2,2184_2,200,-5.4585,13.1601,72.4,2,0
1494,2184,3,2184_3,290,-5.4585,13.1601,72.4,2,0
1495,2185,1,2185_1,70,-5.46922,13.3476,72.4,2,2
1496,2185,2,2185_2,140,-5.46922,13.3476,72.4,2,2
1497,2185,3,2185_3,270,-5.46922,13.3476,72.4,2,2
1498,2186,1,2186_1,70,-5.8749444,13.579833,72.4,2,2
1499,2186,2,2186_2,200,-5.8749444,13.579833,72.4,2,2
1500,2186,3,2186_3,335,-5.8749444,13.579833,72.4,2,2
1501,2187,1,2187_1,105,-5.300889,13.173222,72.4,2,0
1502,2187,2,2187_2,185,-5.300889,13.173222,72.4,2,0
1503,2187,3,2187_3,285,-5.300889,13.173222,72.4,2,0
1504,2188,1,2188_1,70,-5.03455,12.7346,72.4,2,0
1505,2188,2,2188_2,225,-5.03455,12.7346,72.4,2,0
1506,2188,3,2188_3,340,-5.03455,12.7346,72.4,2,0
1507,2189,1,2189_1,105,-6.49094445,13.11075001,72.4,2,2
1508,2189,2,2189_2,240,-6.49094445,13.11075001,72.4,2,2
1509,2189,3,2189_3,330,-6.49094445,13.11075001,72.4,2,2
1510,2190,1,2190_1,60,-5.7017222,12.877388,72.4,2,2
1511,2190,2,2190_2,225,-5.7017222,12.877388,72.4,2,2
1512,2190,3,2190_3,320,-5.7017222,12.877388,72.4,2,2
1513,2191,1,2191_1,100,-6.5979167,13.305138,72.4,2,2
1514,2191,2,2191_2,210,-6.5979167,13.305138,72.4,2,2
1515,2191,3,2191_3,320,-6.5979167,13.305138,72.4,2,2
1516,2192,1,2192_1,110,-5.61536,12.9904,72.4,2,0
1517,2192,2,2192_2,205,-5.61536,12.9904,72.4,2,0
1518,2192,3,2192_3,320,-5.61536,12.9904,72.4,2,0
1519,2193,1,2193_1,110,-5.04513,12.8749,72.4,2,0
1520,2193,2,2193_2,230,-5.04513,12.8749,72.4,2,0
1521,2193,3,2193_3,335,-5.04513,12.8749,72.4,2,0
1522,2194,1,2194_1,15,-5.8628055,12.9389722,72.4,2,2
1523,2194,2,2194_2,105,-5.8628055,12.9389722,72.4,3,3
1524,2194,3,2194_3,285,-5.8628055,12.9389722,72.4,2,2
1525,3000,1,3000_1,0,-4.394917,13.798917,55,0,0
1526,3000,2,3000_2,120,-4.394917,13.798917,55,2,0
1527,3000,3,3000_3,240,-4.394917,13.798917,55,2,0
1528,3001,1,3001_1,20,-4.507268,14.019565,55,2,0
1529,3001,2,3001_2,140,-4.507268,14.019565,55,2,0
1530,3001,3,3001_3,260,-4.507268,14.019565,55,2,0
1531,3003,1,3003_1,60,-3.43736112,14.31852778,57.400002,2,6
1532,3003,2,3003_2,180,-3.43736112,14.31852778,57.400002,2,6
1533,3003,3,3003_3,300,-3.43736112,14.31852778,57.400002,2,6
1534,3008,1,3008_1,80,-2.96791667,14.23236112,57.400002,2,0
1535,3008,2,3008_2,200,-2.96791667,14.23236112,57.400002,2,0
1536,3008,3,3008_3,320,-2.96791667,14.23236112,57.400002,2,0
1537,3010,1,3010_1,0,-4.674248,14.559935,62.400002,2,0
1538,3010,2,3010_2,120,-4.674248,14.559935,62.400002,2,0
1539,3010,3,3010_3,240,-4.674248,14.559935,62.400002,2,0
1540,3011,1,3011_1,60,-3.61469445,14.35030556,21.4,2,2
1541,3011,2,3011_2,180,-3.61469445,14.35030556,21.4,2,2
1542,3011,3,3011_3,300,-3.61469445,14.35030556,21.4,2,2
1543,3012,1,3012_1,80,-4.687418,13.93033,57.400002,2,0
1544,3012,2,3012_2,200,-4.687418,13.93033,57.400002,2,0
1545,3012,3,3012_3,320,-4.687418,13.93033,57.400002,2,0
1546,3016,1,3016_1,0,-3.59263889,13.91252778,44.799999,2,0
1547,3017,1,3017_1,0,-4.139667,14.519603,40,2,2
1548,3017,2,3017_2,110,-4.139667,14.519603,40,2,0
1549,3017,3,3017_3,240,-4.139667,14.519603,40,2,0
1550,3018,1,3018_1,0,-3.27186112,14.65247223,72.400002,2,0
1551,3018,2,3018_2,120,-3.27186112,14.65247223,72.400002,2,0
1552,3018,3,3018_3,240,-3.27186112,14.65247223,72.400002,2,0
1553,3019,1,3019_1,115,-4.07239281,14.29353063,30,0,0
1554,3019,2,3019_2,270,-4.07239281,14.29353063,30,0,0
1555,3019,3,3019_3,350,-4.07239281,14.29353063,30,0,0
1556,3020,1,3020_1,60,-3.44500001,13.82166667,57.400002,2,0
1557,3020,2,3020_2,160,-3.44500001,13.82166667,57.400002,2,0
1558,3020,3,3020_3,260,-3.44500001,13.82166667,57.400002,2,0
1559,3021,1,3021_1,45,-3.7145,13.95677778,72.400002,2,0
1560,3021,2,3021_2,165,-3.7145,13.95677778,72.400002,2,0
1561,3021,3,3021_3,335,-3.7145,13.95677778,72.400002,2,0
1562,3023,1,3023_1,70,-3.00941667,14.13572223,57.4,2,0
1563,3023,2,3023_2,200,-3.00941667,14.13572223,57.4,2,0
1564,3023,3,3023_3,320,-3.00941667,14.13572223,57.4,2,0
1565,3024,1,3024_1,80,-3.020112,13.906929,72.400002,2,0
1566,3024,2,3024_2,245,-3.020112,13.906929,72.400002,2,0
1567,3024,3,3024_3,350,-3.020112,13.906929,72.400002,2,0
1568,3025,1,3025_1,60,-3.62902778,14.12658334,72.400002,2,0
1569,3025,2,3025_2,160,-3.62902778,14.12658334,72.400002,2,0
1570,3025,3,3025_3,270,-3.62902778,14.12658334,72.400002,2,0
1571,3028,1,3028_1,0,-3.59538881,14.18413793,39.799999,2,0
1572,3030,1,3030_1,120,-4.54894445,13.90066667,62.400002,2,2
1573,3030,2,3030_2,220,-4.54894445,13.90066667,62.400002,2,0
1574,3030,3,3030_3,340,-4.54894445,13.90066667,62.400002,2,2
1575,3031,1,3031_1,30,-4.08363889,14.52584445,33.400002,2,2
1576,3031,2,3031_2,180,-4.08363889,14.52584445,33.400002,2,2
1577,3031,3,3031_3,280,-4.08363889,14.52584445,33.400002,2,2
1578,3032,1,3032_1,60,-4.11600001,14.53127778,19.25,2,2
1579,3032,2,3032_2,180,-4.11600001,14.53127778,19.25,2,3
1580,3032,3,3032_3,290,-4.11600001,14.53127778,19.25,2,3
1581,3033,1,3033_1,60,-4.19388889,14.49283334,33.400002,2,2
1582,3033,2,3033_2,180,-4.19388889,14.49283334,33.400002,2,2
1583,3033,3,3033_3,300,-4.19388889,14.49283334,33.400002,2,2
1584,3034,1,3034_1,10,-4.072139,14.536028,42.400002,2,4
1585,3034,2,3034_2,110,-4.072139,14.536028,42.400002,2,4
1586,3034,3,3034_3,260,-4.072139,14.536028,42.400002,2,4
1587,3035,1,3035_1,100,-4.2322,14.019393,42.400002,2,2
1588,3035,2,3035_2,220,-4.2322,14.019393,42.400002,2,3
1589,3035,3,3035_3,340,-4.2322,14.019393,42.400002,2,0
1590,3036,1,3036_1,40,-4.10038889,14.51850001,33.400002,2,3
1591,3036,2,3036_2,140,-4.10038889,14.51850001,33.400002,2,3
1592,3036,3,3036_3,250,-4.10038889,14.51850001,33.400002,2,3
1593,3037,1,3037_1,30,-3.50900001,13.86580556,57.400002,2,0
1594,3037,2,3037_2,150,-3.50900001,13.86580556,57.400002,2,0
1595,3037,3,3037_3,270,-3.50900001,13.86580556,57.400002,2,0
1596,3038,1,3038_1,40,-4.14256389,14.24222223,62.400002,2,0
1597,3038,2,3038_2,160,-4.14256389,14.24222223,62.400002,2,0
1598,3038,3,3038_3,280,-4.14256389,14.24222223,62.400002,2,0
1599,3039,1,3039_1,175,-3.35619445,14.97033334,72.400002,2,0
1600,3039,2,3039_2,260,-3.35619445,14.97033334,72.400002,2,0
1601,3039,3,3039_3,340,-3.35619445,14.97033334,72.400002,2,0
1602,3040,1,3040_1,20,-3.91575,14.87144445,57.400002,2,0
